bar,timestamp,price,qty,label,regime,pnl,datetime
6,1769909400000.0,78340.2,0.003829451545949589,BUY_OPEN_LONG,0,0.0,2026-02-01 01:30:00
7,1769910300000.0,78532.17,0.0,PRUNE_OLDEST,0,0.674992785313292,2026-02-01 01:45:00
39,1769939100000.0,79134.37141428412,0.003791253338108966,SELL_OPEN_SHORT,0,0.0,2026-02-01 09:45:00
40,1769940000000.0,79175.8,0.0,PRUNE_OLDEST,0,-0.2171013670979642,2026-02-01 10:00:00
42,1769941800000.0,78779.921,0.0038082056039615447,BUY_OPEN_LONG,0,0.0,2026-02-01 10:30:00
43,1769942700000.0,78279.73,0.0,PRUNE_OLDEST,0,-1.9644512305436719,2026-02-01 10:45:00
46,1769945400000.0,78671.12865,0.003812699883442077,SELL_OPEN_SHORT,0,0.0,2026-02-01 11:30:00
47,1769946300000.0,78743.56,0.0,PRUNE_OLDEST,0,-0.33620411210931106,2026-02-01 11:45:00
49,1769948100000.0,78349.8422,0.003828182786235786,BUY_OPEN_LONG,0,0.0,2026-02-01 12:15:00
50,1769949000000.0,78378.45,0.0,PRUNE_OLDEST,0,0.049506480891699824,2026-02-01 12:30:00
57,1769955300000.0,77986.55774999999,0.0038460115619560558,BUY_OPEN_LONG,-1,0.0,2026-02-01 14:15:00
58,1769956200000.0,77887.62,0.0,PRUNE_OLDEST,-2,-0.44042706782455543,2026-02-01 14:30:00
59,1769957100000.0,78277.0581,0.00383154653008609,SELL_OPEN_SHORT,0,0.0,2026-02-01 14:45:00
60,1769958000000.0,77618.62,0.0,PRUNE_OLDEST,0,2.4633563465052615,2026-02-01 15:00:00
60,1769958000000.0,78048.5165422794,0.003843689858514433,SELL_OPEN_SHORT,0,0.0,2026-02-01 15:00:00
61,1769958900000.0,76984.0,0.0,PRUNE_OLDEST,0,4.032490913766583,2026-02-01 15:15:00
61,1769958900000.0,77453.63300330882,0.0038747500230815303,SELL_OPEN_SHORT,0,0.0,2026-02-01 15:15:00
62,1769959800000.0,77169.8,0.0,PRUNE_OLDEST,-2,1.0399791992558844,2026-02-01 15:30:00
63,1769960700000.0,77678.24460286763,0.003863924403763097,SELL_OPEN_SHORT,-2,0.0,2026-02-01 15:45:00
64,1769961600000.0,77571.98,0.0,PRUNE_OLDEST,0,0.3506519389624199,2026-02-01 16:00:00
72,1769968800000.0,78121.0260350428,0.0038421357078546213,SELL_OPEN_SHORT,0,0.0,2026-02-01 18:00:00
73,1769969700000.0,78155.34,0.0,PRUNE_OLDEST,0,-0.19189559455482144,2026-02-01 18:15:00
77,1769973300000.0,77673.92618376286,0.0038641541715820032,BUY_OPEN_LONG,0,0.0,2026-02-01 19:15:00
78,1769974200000.0,77544.37,0.0,PRUNE_OLDEST,0,-0.560553748105151,2026-02-01 19:30:00
79,1769975100000.0,77153.52975301776,0.003889976380475351,BUY_OPEN_LONG,0,0.0,2026-02-01 19:45:00
80,1769976000000.0,77193.13,0.0,PRUNE_OLDEST,0,0.09398813493491713,2026-02-01 20:00:00
81,1769976900000.0,76792.65612560001,0.003908269910735476,BUY_OPEN_LONG,0,0.0,2026-02-01 20:15:00
82,1769977800000.0,77416.62,0.0,PRUNE_OLDEST,-2,2.378106226396012,2026-02-01 20:30:00
97,1769991300000.0,77876.77771010487,0.003854755917699137,SELL_OPEN_SHORT,0,0.0,2026-02-02 00:15:00
98,1769992200000.0,77860.01,0.0,PRUNE_OLDEST,0,0.004609162893110544,2026-02-02 00:30:00
100,1769994000000.0,77112.2668397901,0.003892951395815205,BUY_OPEN_LONG,0,0.0,2026-02-02 01:00:00
101,1769994900000.0,77773.57,0.0,PRUNE_OLDEST,0,2.513867315018358,2026-02-02 01:15:00
101,1769994900000.0,77028.85894133893,0.00389812241553147,BUY_OPEN_LONG,0,0.0,2026-02-02 01:15:00
102,1769995800000.0,77710.65,0.0,PRUNE_OLDEST,0,2.597119883137532,2026-02-02 01:30:00
106,1769999400000.0,76891.20441582706,0.003906090897558981,BUY_OPEN_LONG,0,0.0,2026-02-02 02:30:00
107,1770000300000.0,76491.17,0.0,PRUNE_OLDEST,0,-1.6223270829485308,2026-02-02 02:45:00
109,1770002100000.0,75847.44866747744,0.003959178153913055,BUY_OPEN_LONG,-1,0.0,2026-02-02 03:15:00
109,1770002100000.0,75203.72733495488,0.0039930675305071125,BUY_OPEN_LONG,-1,0.0,2026-02-02 03:15:00
110,1770003000000.0,74637.6,0.0039930675305071125,PRUNE_DEVIANCE,-2,-4.849107124893569,2026-02-02 03:30:00
111,1770003900000.0,76292.98,0.0,CIRCUIT_BREAKER_HALT,-2,0.0,2026-02-02 03:45:00
112,1770004800000.0,75526.74,0.0,PRUNE_OLDEST,0,1.229494710098458,2026-02-02 04:00:00
113,1770005700000.0,76350.34762974328,0.003931630689552925,SELL_OPEN_SHORT,0,0.0,2026-02-02 04:15:00
114,1770006600000.0,76171.91,0.0,PRUNE_OLDEST,0,0.6416548974621711,2026-02-02 04:30:00
116,1770008400000.0,75301.92826921506,0.003986602008179449,BUY_OPEN_LONG,0,0.0,2026-02-02 05:00:00
117,1770009300000.0,75088.0,0.0,PRUNE_OLDEST,0,-0.9127160619771442,2026-02-02 05:15:00
121,1770012900000.0,75841.60945260282,0.003957848969049878,SELL_OPEN_SHORT,0,0.0,2026-02-02 06:15:00
122,1770013800000.0,76507.83,0.0,PRUNE_OLDEST,0,-2.6973615938937403,2026-02-02 06:30:00
122,1770013800000.0,75846.09591369843,0.003956524199464271,BUY_OPEN_LONG,0,0.0,2026-02-02 06:30:00
122,1770013800000.0,75184.36182739685,0.003991347490670402,BUY_OPEN_LONG,0,0.0,2026-02-02 06:30:00
123,1770014700000.0,76549.32,0.003991347490670402,PRUNE_OLDEST,0,2.721749267691829,2026-02-02 06:45:00
124,1770015600000.0,76537.52,0.0,PRUNE_OLDEST,0,5.339826909020935,2026-02-02 07:00:00
134,1770024600000.0,77373.11620411926,0.00039913474906704027,SELL_CLOSE_LONG,1,0.0,2026-02-02 09:30:00
134,1770024600000.0,77373.11620812803,0.003879447798704112,SELL_OPEN_SHORT,1,0.0,2026-02-02 09:30:00
135,1770025500000.0,77725.33,0.0,PRUNE_OLDEST,1,-1.4267012916253416,2026-02-02 09:45:00
251,1770129900000.0,77220.70740416818,0.0038886014933737978,BUY_OPEN_LONG,0,0.0,2026-02-03 14:45:00
