bar,timestamp,price,qty,label,regime,pnl,datetime
4,1769907600000.0,2434.3399999999997,0.12323668838370977,BUY_OPEN_LONG,0,0.0,2026-02-01 01:00:00
5,1769908500000.0,2452.51,0.0,PRUNE_OLDEST,0,2.178762785806485,2026-02-01 01:15:00
5,1769908500000.0,2432.5608722962966,0.12335295132833377,BUY_OPEN_LONG,0,0.0,2026-02-01 01:15:00
6,1769909400000.0,2436.94,0.0,PRUNE_OLDEST,0,0.4800575782534805,2026-02-01 01:30:00
8,1769911200000.0,2457.54257734321,0.12210415680933986,SELL_OPEN_SHORT,0,0.0,2026-02-01 02:00:00
9,1769912100000.0,2446.26,0.0,PRUNE_OLDEST,0,1.3179098902014863,2026-02-01 02:15:00
22,1769923800000.0,2427.346707430213,0.12363866280437137,BUY_OPEN_LONG,0,0.0,2026-02-01 05:30:00
23,1769924700000.0,2430.51,0.0,PRUNE_OLDEST,0,0.3310042621209681,2026-02-01 05:45:00
26,1769927400000.0,2417.4986672489995,0.12414568602647764,BUY_OPEN_LONG,0,0.0,2026-02-01 06:30:00
27,1769928300000.0,2418.65,0.0,PRUNE_OLDEST,-2,0.08288000151613437,2026-02-01 06:45:00
30,1769931000000.0,2431.929007895335,0.12340932453506125,SELL_OPEN_SHORT,0,0.0,2026-02-01 07:30:00
31,1769931900000.0,2411.22,0.0,PRUNE_OLDEST,0,2.496171269853477,2026-02-01 07:45:00
31,1769931900000.0,2428.231277916023,0.12362735103264956,SELL_OPEN_SHORT,0,0.0,2026-02-01 07:45:00
32,1769932800000.0,2412.57,0.0,PRUNE_OLDEST,0,1.8765103748878598,2026-02-01 08:00:00
39,1769939100000.0,2430.154440860553,0.12355193960985605,SELL_OPEN_SHORT,0,0.0,2026-02-01 09:45:00
40,1769940000000.0,2437.74,0.0,PRUNE_OLDEST,0,-0.9974480457567991,2026-02-01 10:00:00
42,1769941800000.0,2421.96714749765,0.1239564996110158,BUY_OPEN_LONG,0,0.0,2026-02-01 10:30:00
42,1769941800000.0,2406.1942949952995,0.12476904728812516,BUY_OPEN_LONG,0,0.0,2026-02-01 10:30:00
42,1769941800000.0,2390.4214424929496,0.12559231792348308,BUY_OPEN_LONG,0,0.0,2026-02-01 10:30:00
43,1769942700000.0,2381.03,0.12476904728812516,PRUNE_OLDEST,0,-5.133454336722272,2026-02-01 10:45:00
44,1769943600000.0,2393.55,0.12559231792348308,PRUNE_OLDEST,0,-1.6373448308208052,2026-02-01 11:00:00
45,1769944500000.0,2387.37,0.0,PRUNE_OLDEST,0,-0.4432048021079639,2026-02-01 11:15:00
46,1769945400000.0,2399.812074290839,0.025036136521160823,SELL_CLOSE_LONG,0,0.0,2026-02-01 11:30:00
46,1769945400000.0,2418.594153386443,0.025036136521160823,SELL_CLOSE_LONG,0,0.0,2026-02-01 11:30:00
46,1769945400000.0,2399.812079095604,0.1250344411656635,SELL_OPEN_SHORT,0,0.0,2026-02-01 11:30:00
46,1769945400000.0,2418.594158191208,0.12406346107969306,SELL_OPEN_SHORT,0,0.0,2026-02-01 11:30:00
47,1769946300000.0,2411.86,0.12406346107969306,PRUNE_OLDEST,0,-1.566718170943239,2026-02-01 11:45:00
48,1769947200000.0,2406.87,0.0,PRUNE_OLDEST,0,1.3948187189333296,2026-02-01 12:00:00
49,1769948100000.0,2392.3036942014905,0.12537962642254835,BUY_OPEN_LONG,0,0.0,2026-02-01 12:15:00
49,1769948100000.0,2372.747388402981,0.12641301174085337,BUY_OPEN_LONG,0,0.0,2026-02-01 12:15:00
49,1769948100000.0,2392.3036968049896,0.012406346107969304,BUY_CLOSE_SHORT,0,0.0,2026-02-01 12:15:00
49,1769948100000.0,2372.74739100648,0.012406346107969304,BUY_CLOSE_SHORT,0,0.0,2026-02-01 12:15:00
50,1769949000000.0,2392.99,0.12641301174085337,PRUNE_OLDEST,0,0.02604232618213824,2026-02-01 12:30:00
51,1769949900000.0,2396.02,0.0,PRUNE_OLDEST,0,2.881383302176022,2026-02-01 12:45:00
55,1769953500000.0,2372.5603609612817,0.12643942589698884,BUY_OPEN_LONG,0,0.0,2026-02-01 13:45:00
56,1769954400000.0,2377.44,0.0,PRUNE_OLDEST,0,0.5568583288991719,2026-02-01 14:00:00
57,1769955300000.0,2359.6938265567387,0.1271718025052832,BUY_OPEN_LONG,-2,0.0,2026-02-01 14:15:00
58,1769956200000.0,2351.15,0.0,PRUNE_OLDEST,-2,-1.1463338202050173,2026-02-01 14:30:00
59,1769957100000.0,2369.5687702751607,0.12662655353752705,SELL_OPEN_SHORT,-2,0.0,2026-02-01 14:45:00
60,1769958000000.0,2337.71,0.0,PRUNE_OLDEST,0,3.9749630477933597,2026-02-01 15:00:00
60,1769958000000.0,2361.7887207844537,0.1270934070850648,SELL_OPEN_SHORT,0,0.0,2026-02-01 15:00:00
61,1769958900000.0,2308.35,0.0,PRUNE_OLDEST,0,6.733033881514744,2026-02-01 15:15:00
61,1769958900000.0,2334.3448913465268,0.12867334491267243,SELL_OPEN_SHORT,0,0.0,2026-02-01 15:15:00
62,1769959800000.0,2301.5,0.0,PRUNE_OLDEST,-2,4.1670336921875855,2026-02-01 15:30:00
63,1769960700000.0,2329.0182391669896,0.12902053281464015,SELL_OPEN_SHORT,-2,0.0,2026-02-01 15:45:00
64,1769961600000.0,2310.58,0.0,PRUNE_OLDEST,-1,2.319288988946602,2026-02-01 16:00:00
72,1769968800000.0,2340.0401885298725,0.12844178973857256,SELL_OPEN_SHORT,0,0.0,2026-02-01 18:00:00
73,1769969700000.0,2360.63,0.0,PRUNE_OLDEST,0,-2.7052329440250977,2026-02-01 18:15:00
77,1769973300000.0,2331.368159843344,0.1288839723851826,BUY_OPEN_LONG,0,0.0,2026-02-01 19:15:00
78,1769974200000.0,2338.73,0.0,PRUNE_OLDEST,0,0.8885382409072934,2026-02-01 19:30:00
79,1769975100000.0,2314.614017333616,0.12982762593410882,BUY_OPEN_LONG,0,0.0,2026-02-01 19:45:00
80,1769976000000.0,2318.58,0.0,PRUNE_OLDEST,0,0.45469096668476805,2026-02-01 20:00:00
82,1769977800000.0,2342.5018714249727,0.12828706103247278,SELL_OPEN_SHORT,0,0.0,2026-02-01 20:30:00
83,1769978700000.0,2316.36,0.0,PRUNE_OLDEST,0,3.2942320516598778,2026-02-01 20:45:00
87,1769982300000.0,2288.8085299198033,0.13133894797402584,BUY_OPEN_LONG,0,0.0,2026-02-01 21:45:00
88,1769983200000.0,2324.67,0.0,PRUNE_OLDEST,0,4.648943810697696,2026-02-01 22:00:00
88,1769983200000.0,2299.6804649475075,0.13077789443960983,BUY_OPEN_LONG,0,0.0,2026-02-01 22:00:00
89,1769984100000.0,2315.39,0.0,PRUNE_OLDEST,0,1.9938995509888902,2026-02-01 22:15:00
92,1769986800000.0,2287.3697362878397,0.13150710915683816,BUY_OPEN_LONG,0,0.0,2026-02-01 23:00:00
92,1769986800000.0,2259.349472575679,0.13313804935592022,BUY_OPEN_LONG,0,0.0,2026-02-01 23:00:00
92,1769986800000.0,2231.329208863519,0.1348099511256172,BUY_OPEN_LONG,0,0.0,2026-02-01 23:00:00
93,1769987700000.0,2258.36,0.13313804935592022,PRUNE_OLDEST,0,-3.8743846356230973,2026-02-01 23:15:00
