direction,entry_time,exit_time,entry_price,exit_price,qty,notional,pnl,return_pct,r_multiple,hold_hours,entry_label,exit_label,entry_regime,exit_regime,entry_bar,exit_bar,cumulative_pnl,trade_number,is_win,running_win_rate,running_profit_factor
SHORT,2024-01-04 14:30:00,2024-01-04 18:30:00,0.58,0.59,508.99421059,296.64,-0.6521,-0.7379,-0.2198,4.0,SELL_OPEN_SHORT,PRUNE_OLDEST,1,0,346,362,-103.54710000000001,33,0,39.39393939393939,0.15386312545811567
SHORT,2024-01-04 18:15:00,2024-01-04 20:45:00,0.59,0.59,506.4701745,296.76,0.3151,-0.5922,0.1062,2.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,361,371,-103.23200000000001,34,1,41.17647058823529,0.15643797042401184
LONG,2024-01-04 22:30:00,2024-01-04 22:45:00,0.59,0.59,506.172978,296.85,0.5717,0.2126,0.1926,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,1,0,378,379,-102.6603,35,1,42.857142857142854,0.16110962661887965
LONG,2024-01-05 00:30:00,2024-01-05 00:45:00,0.58,0.58,507.66343449,296.86,-0.1413,-0.0276,-0.0476,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,386,387,-102.80160000000001,36,0,41.66666666666667,0.16092381829222904
LONG,2024-01-05 01:15:00,2024-01-05 01:30:00,0.58,0.58,510.34510556,296.86,-0.4048,-0.1164,-0.1364,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,389,390,-103.2064,37,0,40.54054054054054,0.16039387450944662
LONG,2024-01-05 01:15:00,2024-01-05 01:45:00,0.58,0.57,512.92260609,296.86,-4.8867,-1.6265,-1.6462,0.5,BUY_OPEN_LONG,STOP_LONG,0,0,389,391,-108.0931,38,0,39.473684210526315,0.15426131629125
LONG,2024-01-05 01:45:00,2024-01-05 02:00:00,0.57,0.58,521.30179234,296.69,3.0991,1.0648,1.0446,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,391,392,-104.994,39,1,41.02564102564102,0.178509198484302
LONG,2024-01-05 01:45:00,2024-01-05 02:00:00,0.57,0.58,523.93462967,296.69,-0.2349,1.5752,-0.0792,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,391,392,-105.2289,40,0,40.0,0.17818171878416794
LONG,2024-01-05 01:45:00,2024-01-05 02:15:00,0.56,0.57,526.59419632,296.69,2.4131,1.3454,0.8133,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,-1,391,393,-102.8158,41,1,41.46341463414634,0.1970275842679079
LONG,2024-01-05 01:45:00,2024-01-05 02:15:00,0.56,0.57,529.2809014,296.69,3.3925,1.8624,1.1434,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,-1,391,393,-99.4233,42,1,42.857142857142854,0.22352238293086749
LONG,2024-01-05 01:45:00,2024-01-05 02:30:00,0.56,0.58,531.99516244,296.69,6.1427,3.1379,2.0704,0.75,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,391,394,-93.28059999999999,43,1,44.18604651162791,0.27149573584080466
LONG,2024-01-05 01:45:00,2024-01-05 02:30:00,0.55,0.58,534.73740554,296.69,2.6906,3.6695,0.9068,0.75,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,391,394,-90.58999999999999,44,1,45.45454545454545,0.29250882509137477
SHORT,2024-01-04 20:30:00,2024-01-05 02:45:00,0.59,0.57,502.99392939,296.84,7.2644,2.6679,2.4473,6.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,370,395,-83.3256,45,1,46.666666666666664,0.3492424479085314
SHORT,2024-01-05 01:45:00,2024-01-05 03:00:00,0.57,0.58,516.11470983,296.69,9.4615,-0.1287,3.189,1.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,391,396,-73.8641,46,1,47.82608695652174,0.42313501608821963
SHORT,2024-01-05 01:45:00,2024-01-05 03:15:00,0.58,0.58,513.55968651,296.69,11.7881,0.1246,3.9731,1.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,391,397,-62.07599999999999,47,1,48.93617021276596,0.5151979007216269
SHORT,2024-01-05 01:45:00,2024-01-05 10:45:00,0.58,0.57,511.02983584,296.69,0.0,1.9709,0.0,9.0,SELL_OPEN_SHORT,BUY_CLOSE_SHORT,0,0,391,427,-62.07599999999999,48,0,47.91666666666667,0.5151979007216269
SHORT,2024-01-05 11:15:00,2024-01-05 11:30:00,0.57,0.57,521.23878385,298.06,0.3713,0.1446,0.1246,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,429,430,-61.704699999999995,49,1,48.97959183673469,0.5180976851707225
LONG,2024-01-05 11:45:00,2024-01-05 12:00:00,0.57,0.57,525.00915151,298.07,0.4454,0.1695,0.1494,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,431,432,-61.259299999999996,50,1,50.0,0.5215761769391771
SHORT,2024-01-05 12:15:00,2024-01-05 12:30:00,0.57,0.57,521.25905816,298.08,0.4849,0.1827,0.1627,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,433,434,-60.77439999999999,51,1,50.98039215686274,0.5253631564149823
LONG,2024-01-05 14:15:00,2024-01-05 14:30:00,0.57,0.57,525.47664506,298.09,-1.1519,-0.3665,-0.3864,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,441,442,-61.92629999999999,52,0,50.0,0.5206790617968525
LONG,2024-01-05 14:30:00,2024-01-05 14:45:00,0.56,0.56,530.4137694,298.06,-0.606,-0.1833,-0.2033,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,442,443,-62.53229999999999,53,0,49.056603773584904,0.5182481920526586
SHORT,2024-01-05 14:45:00,2024-01-05 15:00:00,0.56,0.56,527.69539803,298.04,-0.172,-0.0377,-0.0577,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,-2,443,444,-62.70429999999999,54,0,48.148148148148145,0.5175623721377907
SHORT,2024-01-05 19:15:00,2024-01-05 19:30:00,0.57,0.57,523.4613436,298.03,0.329,0.1304,0.1104,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,461,462,-62.37529999999999,55,1,49.09090909090909,0.520093649571183
SHORT,2024-01-05 20:45:00,2024-01-05 21:00:00,0.57,0.57,521.39209195,298.04,0.8359,0.3004,0.2805,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,467,468,-61.539399999999986,56,1,50.0,0.5265249407765711
LONG,2024-01-06 05:15:00,2024-01-06 05:30:00,0.57,0.57,525.632182,298.06,0.5445,0.2027,0.1827,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,501,502,-60.99489999999999,57,1,50.877192982456144,0.5307142433980975
SHORT,2024-01-06 14:30:00,2024-01-06 14:45:00,0.57,0.57,521.98447694,298.07,0.1706,0.0772,0.0572,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,538,539,-60.82429999999999,58,1,51.724137931034484,0.5320268146143184
LONG,2024-01-06 19:15:00,2024-01-06 19:30:00,0.57,0.57,525.01883416,298.08,0.0207,0.0269,0.0069,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,557,558,-60.80359999999999,59,1,52.54237288135594,0.532186077358608
LONG,2024-01-06 23:15:00,2024-01-06 23:30:00,0.57,0.57,527.51289545,298.08,1.016,0.3609,0.3409,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,573,574,-59.78759999999999,60,1,53.333333333333336,0.540003031377838
SHORT,2024-01-07 00:30:00,2024-01-07 00:45:00,0.57,0.57,523.05110484,298.11,-0.0934,-0.0113,-0.0313,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,578,579,-59.88099999999999,61,0,52.459016393442624,0.5396152607150296
LONG,2024-01-07 02:00:00,2024-01-07 02:15:00,0.57,0.57,525.61192522,298.1,1.2804,0.4496,0.4295,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,584,585,-58.60059999999999,62,1,53.2258064516129,0.549459395251535
LONG,2024-01-07 02:30:00,2024-01-07 02:45:00,0.57,0.57,525.95331837,298.14,0.071,0.0438,0.0238,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,586,587,-58.529599999999995,63,1,53.96825396825397,0.5500052665043402
SHORT,2024-01-07 08:00:00,2024-01-07 08:15:00,0.57,0.57,523.10791309,298.14,-1.1921,-0.3798,-0.3999,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,608,609,-59.7217,64,0,53.125,0.5450101097521395
LONG,2024-01-07 08:15:00,2024-01-07 08:30:00,0.57,0.57,523.68311258,298.1,0.3386,0.1336,0.1136,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,2,609,610,-59.3831,65,1,53.84615384615385,0.5475897345256795
LONG,2024-01-07 09:00:00,2024-01-07 09:15:00,0.57,0.57,525.62722629,298.11,-0.191,-0.0441,-0.0641,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,612,613,-59.5741,66,0,53.03030303030303,0.5467940759404305
LONG,2024-01-07 12:00:00,2024-01-07 12:15:00,0.56,0.57,528.48820334,298.1,0.5927,0.2189,0.1988,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,624,625,-58.9814,67,1,53.73134328358209,0.551303000979837
SHORT,2024-01-07 13:15:00,2024-01-07 13:30:00,0.57,0.57,524.73868775,298.12,-0.6755,-0.2066,-0.2266,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,629,630,-59.6569,68,0,52.94117647058824,0.548484437948956
LONG,2024-01-07 15:15:00,2024-01-07 15:30:00,0.57,0.57,526.24955014,298.1,0.9119,0.326,0.3059,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,637,638,-58.745,69,1,53.62318840579711,0.555386188476294
LONG,2024-01-07 16:45:00,2024-01-07 17:00:00,0.57,0.56,527.22077423,298.12,-0.6176,-0.1872,-0.2072,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,643,644,-59.3626,70,0,52.85714285714286,0.5528022087710507
LONG,2024-01-07 16:45:00,2024-01-07 17:15:00,0.56,0.56,529.88350541,298.12,0.885,0.3169,0.2968,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,643,645,-58.4776,71,1,53.52112676056338,0.5594692018818245
SHORT,2024-01-07 18:30:00,2024-01-07 18:45:00,0.57,0.57,525.54266835,298.1,-0.0481,0.0039,-0.0161,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,650,651,-58.5257,72,0,52.77777777777778,0.5592665499926197
LONG,2024-01-07 21:30:00,2024-01-07 21:45:00,0.56,0.56,528.24539169,298.12,-0.2519,-0.0645,-0.0845,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,662,663,-58.7776,73,0,52.054794520547944,0.5582076538876379
LONG,2024-01-07 22:00:00,2024-01-07 22:15:00,0.56,0.55,531.22587668,298.11,-3.5243,-1.1624,-1.1822,0.25,BUY_OPEN_LONG,STOP_LONG,0,-2,664,665,-62.3019,74,0,51.35135135135135,0.5438024190182456
SHORT,2024-01-07 22:15:00,2024-01-08 00:30:00,0.56,0.58,532.54885804,298.01,-8.8906,-2.9628,-2.9834,2.25,SELL_OPEN_SHORT,STOP_SHORT,-2,0,665,674,-71.1925,75,0,50.66666666666667,0.5105645325398873
LONG,2024-01-08 00:30:00,2024-01-08 00:45:00,0.56,0.58,530.28832601,297.74,8.549,2.8919,2.8713,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,674,675,-62.643499999999996,76,1,51.31578947368421,0.5693373500602231
LONG,2024-01-08 00:30:00,2024-01-08 00:45:00,0.56,0.58,534.80030514,297.74,-3.5871,3.7674,-1.2048,0.25,BUY_OPEN_LONG,PRUNE_DEVIANCE,0,0,674,675,-66.2306,77,0,50.649350649350644,0.555635024204018
SHORT,2024-01-08 00:30:00,2024-01-08 00:45:00,0.57,0.57,521.4889766,297.74,0.8061,0.1477,0.2708,0.25,SELL_OPEN_SHORT,BUY_CLOSE_SHORT,0,0,674,675,-65.4245,78,1,51.28205128205128,0.5610434397549738
LONG,2024-01-08 00:45:00,2024-01-08 01:00:00,0.57,0.58,522.51357551,297.88,9.8718,0.9147,3.314,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,2,675,676,-55.552699999999994,79,1,51.89873417721519,0.627276905374533
SHORT,2024-01-08 00:30:00,2024-01-08 01:00:00,0.58,0.58,517.19790992,297.74,0.1072,0.0649,0.036,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,674,676,-55.445499999999996,80,1,52.5,0.6279961488270357
SHORT,2024-01-08 00:30:00,2024-01-08 01:15:00,0.58,0.56,512.97688491,297.74,-2.8206,2.6896,-0.9473,0.75,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,674,677,-58.266099999999994,81,0,51.85185185185185,0.616332413883019
LONG,2024-01-08 01:15:00,2024-01-08 01:30:00,0.57,0.57,526.16652199,298.2,0.709,0.2578,0.2378,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,677,678,-57.55709999999999,82,1,52.4390243902439,0.6210010002232227
LONG,2024-01-08 02:45:00,2024-01-08 03:00:00,0.56,0.55,533.69451283,298.37,-2.3379,-0.7637,-0.7835,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,683,684,-59.89499999999999,83,0,51.80722891566265,0.6115859510777928
LONG,2024-01-08 03:15:00,2024-01-08 03:30:00,0.55,0.56,546.88223583,298.3,7.0722,2.3913,2.3708,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-1,685,686,-52.82279999999999,84,1,52.38095238095239,0.6574485746154441
SHORT,2024-01-08 12:00:00,2024-01-08 12:15:00,0.57,0.56,525.60906503,298.51,3.0594,1.0447,1.0249,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,720,721,-49.76339999999999,85,1,52.94117647058824,0.6772885268864617
LONG,2024-01-09 12:45:00,2024-01-09 13:00:00,0.56,0.56,534.66556707,298.6,1.8746,0.6479,0.6278,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,819,820,-47.88879999999999,86,1,53.48837209302325,0.6894451505797512
LONG,2024-01-09 12:45:00,2024-01-09 13:15:00,0.55,0.56,538.05541482,298.6,4.1024,1.3942,1.3739,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,819,821,-43.786399999999986,87,1,54.02298850574713,0.7160488703276177
SHORT,2024-01-09 18:00:00,2024-01-09 18:15:00,0.57,0.57,527.63316557,298.65,-3.5825,-1.1793,-1.1995,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,840,841,-47.36889999999999,88,0,53.40909090909091,0.6997911735161115
SHORT,2024-01-09 18:00:00,2024-01-09 18:15:00,0.57,0.57,523.99975453,298.65,0.3557,0.2743,0.1191,0.25,SELL_OPEN_SHORT,BUY_CLOSE_SHORT,0,0,840,841,-47.01319999999999,89,1,53.93258426966292,0.7020454855136525
LONG,2024-01-09 18:15:00,2024-01-09 18:30:00,0.57,0.57,525.4603119,298.66,-0.7873,-0.2436,-0.2636,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,1,841,842,-47.80049999999999,90,0,53.333333333333336,0.6985599134283214
SHORT,2024-01-09 18:00:00,2024-01-09 18:30:00,0.57,0.57,520.41604237,298.65,1.19,1.1979,0.3984,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,1,840,842,-46.610499999999995,91,1,53.84615384615385,0.7060643057049774
LONG,2024-01-09 21:15:00,2024-01-09 21:30:00,0.56,0.57,531.52388381,298.68,4.6485,1.5766,1.5563,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,853,854,-41.961999999999996,92,1,54.347826086956516,0.7353787321739149
LONG,2024-01-10 06:45:00,2024-01-10 07:00:00,0.56,0.57,531.08280338,298.88,1.7548,0.6072,0.5871,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,-2,-2,891,892,-40.20719999999999,93,1,54.83870967741935,0.7464448729865838
SHORT,2024-01-10 15:45:00,2024-01-10 16:00:00,0.57,0.57,525.3404312,298.93,1.6905,0.5854,0.5655,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,927,928,-38.51669999999999,94,1,55.319148936170215,0.7571055243678334
SHORT,2024-01-10 15:45:00,2024-01-10 16:15:00,0.57,0.57,522.73973599,298.93,3.162,1.0775,1.0577,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,927,929,-35.354699999999994,95,1,55.78947368421052,0.7770457667029481
SHORT,2024-01-10 15:45:00,2024-01-10 16:30:00,0.57,0.56,520.1646634,298.93,5.1913,1.7562,1.7366,0.75,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,927,930,-30.163399999999996,96,1,56.25,0.8097832050439604
SHORT,2024-01-10 15:45:00,2024-01-10 16:45:00,0.58,0.56,517.61483662,298.93,7.0454,2.3764,2.3568,1.0,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,927,931,-23.117999999999995,97,1,56.70103092783505,0.8542129910489624
SHORT,2024-01-10 16:00:00,2024-01-10 17:00:00,0.57,0.57,522.84748185,298.98,3.0923,1.0541,1.0343,1.0,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,928,932,-20.025699999999993,98,1,57.14285714285714,0.8737136904078728
SHORT,2024-01-10 18:00:00,2024-01-10 18:15:00,0.57,0.57,522.54277582,299.08,0.539,0.2002,0.1802,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,936,937,-19.486699999999992,99,1,57.57575757575758,0.8771127386743581
SHORT,2024-01-10 19:00:00,2024-01-10 19:15:00,0.58,0.58,520.30226042,299.55,-1.5057,-0.4825,-0.5026,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,940,941,-20.992399999999993,100,0,56.99999999999999,0.8688626588663755
LONG,2024-01-10 19:30:00,2024-01-10 19:45:00,0.57,0.58,521.77310414,299.5,2.5438,0.8695,0.8493,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,2,1,942,943,-18.448599999999992,101,1,57.42574257425742,0.8847535130981791
LONG,2024-01-10 20:00:00,2024-01-10 20:15:00,0.57,0.57,521.46121273,299.58,-2.1428,-0.6954,-0.7153,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,1,0,944,945,-20.591399999999993,102,0,56.86274509803921,0.8730667731871633
LONG,2024-01-10 20:00:00,2024-01-10 20:30:00,0.57,0.57,525.58251194,299.58,0.0503,0.0368,0.0168,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,1,0,944,946,-20.541099999999993,103,1,57.28155339805825,0.873376841531651
LONG,2024-01-10 20:00:00,2024-01-10 20:45:00,0.57,0.58,529.76947439,299.58,7.2042,2.4253,2.4048,0.75,BUY_OPEN_LONG,PRUNE_OLDEST,1,0,944,947,-13.336899999999993,104,1,57.692307692307686,0.9177862722942528
LONG,2024-01-10 20:00:00,2024-01-10 20:45:00,0.56,0.58,534.02368197,299.58,2.5063,2.8315,0.8366,0.75,BUY_OPEN_LONG,SELL_CLOSE_LONG,1,0,944,947,-10.830599999999993,105,1,58.0952380952381,0.9332360594073686
