bar,timestamp,price,qty,label,regime,pnl,datetime
6,1704072600000.0,42646.8,0.007034525450913081,SELL_OPEN_SHORT,0,0.0,2024-01-01 01:30:00
7,1704073500000.0,42613.56,0.0,PRUNE_OLDEST,0,0.17387439151358533,2024-01-01 01:45:00
14,1704079800000.0,42400.4922,0.0070754701340883346,BUY_OPEN_LONG,0,0.0,2024-01-01 03:30:00
15,1704080700000.0,42330.49,0.0,PRUNE_OLDEST,0,-0.555200098971762,2024-01-01 03:45:00
35,1704098700000.0,42542.14245,0.0070514774981267755,SELL_OPEN_SHORT,1,0.0,2024-01-01 08:45:00
36,1704099600000.0,42574.24,0.0,PRUNE_OLDEST,2,-0.28637741064195893,2024-01-01 09:00:00
99,1704156300000.0,44822.38863730581,0.00669251635390374,BUY_OPEN_LONG,2,0.0,2024-01-02 00:45:00
100,1704157200000.0,44841.22,0.0,PRUNE_OLDEST,2,0.06600908316135368,2024-01-02 01:00:00
237,1704280500000.0,44569.08081899837,0.006730557235845206,BUY_OPEN_LONG,0,0.0,2024-01-03 11:15:00
238,1704281400000.0,44498.77,0.0,CIRCUIT_BREAKER_HALT,-2,0.0,2024-01-03 11:30:00
256,1704297600000.0,43253.929379930145,0.0,STOP_LONG,0,-8.909926643926262,2024-01-03 16:00:00
256,1704297600000.0,42897.1224459805,0.006986614361624803,BUY_OPEN_LONG,0,0.0,2024-01-03 16:00:00
257,1704298500000.0,43434.39,0.0,PRUNE_OLDEST,0,3.6929893423551703,2024-01-03 16:15:00
258,1704299400000.0,43017.15745318311,0.006969631902774777,BUY_OPEN_LONG,0,0.0,2024-01-03 16:30:00
259,1704300300000.0,42992.67,0.0,PRUNE_OLDEST,0,-0.230597151806189,2024-01-03 16:45:00
266,1704306600000.0,42555.597020390866,0.007045020094810674,BUY_OPEN_LONG,0,0.0,2024-01-03 18:30:00
267,1704307500000.0,42255.72,0.0,PRUNE_OLDEST,0,-2.172178113929728,2024-01-03 18:45:00
267,1704307500000.0,42574.74597980334,0.0070402785755638835,SELL_OPEN_SHORT,0,0.0,2024-01-03 18:45:00
268,1704308400000.0,42450.01,0.0,PRUNE_OLDEST,-2,0.8184040670242997,2024-01-03 19:00:00
270,1704310200000.0,42824.480515829564,0.00699975392730006,SELL_OPEN_SHORT,0,0.0,2024-01-03 19:30:00
271,1704311100000.0,42596.67,0.0,PRUNE_OLDEST,0,1.534984311233774,2024-01-03 19:45:00
279,1704318300000.0,42954.13118615631,0.006979656399994189,SELL_OPEN_SHORT,0,0.0,2024-01-03 21:45:00
280,1704319200000.0,42922.08,0.0,PRUNE_OLDEST,0,0.16378999250865628,2024-01-03 22:00:00
281,1704320100000.0,42704.001989595155,0.007020611126376625,BUY_OPEN_LONG,0,0.0,2024-01-03 22:15:00
282,1704321000000.0,42653.32,0.0,PRUNE_OLDEST,0,-0.41570901465243537,2024-01-03 22:30:00
288,1704326400000.0,42867.87317225964,0.006993440523272172,SELL_OPEN_SHORT,0,0.0,2024-01-04 00:00:00
289,1704327300000.0,42890.36,0.0,PRUNE_OLDEST,0,-0.21725052869560976,2024-01-04 00:15:00
293,1704330900000.0,42675.9082,0.007024724435156596,BUY_OPEN_LONG,0,0.0,2024-01-04 01:15:00
294,1704331800000.0,42664.01,0.0,PRUNE_OLDEST,0,-0.14352215898410514,2024-01-04 01:30:00
296,1704333600000.0,42877.330050000004,0.006991582507393073,SELL_OPEN_SHORT,0,0.0,2024-01-04 02:00:00
297,1704334500000.0,42884.01,0.0,PRUNE_OLDEST,0,-0.10666884040281971,2024-01-04 02:15:00
299,1704336300000.0,43098.43005,0.006955598884830908,SELL_OPEN_SHORT,0,0.0,2024-01-04 02:45:00
300,1704337200000.0,43155.24,0.0,PRUNE_OLDEST,0,-0.45518133271098893,2024-01-04 03:00:00
318,1704353400000.0,42939.4638,0.006980989313178374,BUY_OPEN_LONG,0,0.0,2024-01-04 07:30:00
319,1704354300000.0,42763.08,0.0,PRUNE_OLDEST,0,-1.2910391437134818,2024-01-04 07:45:00
319,1704354300000.0,42976.8954,0.006973966020064606,SELL_OPEN_SHORT,0,0.0,2024-01-04 07:45:00
320,1704355200000.0,42859.29,0.0,PRUNE_OLDEST,0,0.7603962169552896,2024-01-04 08:00:00
326,1704360600000.0,43073.58645,0.006958798800872327,SELL_OPEN_SHORT,0,0.0,2024-01-04 09:30:00
327,1704361500000.0,43007.74,0.0,PRUNE_OLDEST,0,0.3983557553936856,2024-01-04 09:45:00
329,1704363300000.0,42792.7013,0.007004712599614783,BUY_OPEN_LONG,0,0.0,2024-01-04 10:15:00
330,1704364200000.0,43014.0,0.0,PRUNE_OLDEST,0,1.4898736506164014,2024-01-04 10:30:00
330,1704364200000.0,42798.93,0.00700469548359589,BUY_OPEN_LONG,0,0.0,2024-01-04 10:30:00
331,1704365100000.0,43073.26,0.0,PRUNE_OLDEST,0,1.8612550980577223,2024-01-04 10:45:00
337,1704370500000.0,43288.6263,0.006926704222209246,SELL_OPEN_SHORT,0,0.0,2024-01-04 12:15:00
338,1704371400000.0,43267.11,0.0,PRUNE_OLDEST,0,0.08909735135238292,2024-01-04 12:30:00
